"SETTLEMENTDATE","REGIONID","RRP"
2026-08-31 10:05:00,TAS1,16.52784
2026-08-31 10:05:00,VIC1,15.65583
2026-08-31 10:10:00,NSW1,21.06080
2026-08-31 10:10:00,QLD1,-2.99990
2026-08-31 10:10:00,SA1,18.65829
2026-08-31 10:10:00,TAS1,22.82251
2026-08-31 10:10:00,VIC1,20.88000
2026-08-31 10:15:00,NSW1,14.20000
2026-08-31 10:15:00,QLD1,0.00000
2026-08-31 10:15:00,SA1,12.96697
2026-08-31 10:15:00,TAS1,16.12382
2026-08-31 10:15:00,VIC1,14.54678
2026-08-31 10:20:00,NSW1,12.73170
2026-08-31 10:20:00,QLD1,-1.31000
2026-08-31 10:20:00,SA1,11.11656
2026-08-31 10:20:00,TAS1,13.25808
2026-08-31 10:20:00,VIC1,12.52000
2026-08-31 10:25:00,NSW1,14.20000
2026-08-31 10:25:00,QLD1,-3.22000
2026-08-31 10:25:00,SA1,4.52048
2026-08-31 10:25:00,TAS1,5.31654
2026-08-31 10:25:00,VIC1,5.05000
2026-08-31 10:30:00,NSW1,14.20000
2026-08-31 10:30:00,QLD1,-2.91000
2026-08-31 10:30:00,SA1,6.78000
2026-08-31 10:30:00,TAS1,8.90527
2026-08-31 10:30:00,VIC1,7.69246
2026-08-31 10:35:00,NSW1,14.20000
2026-08-31 10:35:00,QLD1,0.00000
2026-08-31 10:35:00,SA1,12.43884
2026-08-31 10:35:00,TAS1,24.04000
2026-08-31 10:35:00,VIC1,14.22722
2026-08-31 10:40:00,NSW1,14.20000
2026-08-31 10:40:00,QLD1,-2.91000
2026-08-31 10:40:00,SA1,9.20914
2026-08-31 10:40:00,TAS1,25.04000
2026-08-31 10:40:00,VIC1,10.65000
2026-08-31 10:45:00,NSW1,14.20000
2026-08-31 10:45:00,QLD1,-3.21000
2026-08-31 10:45:00,SA1,4.36206
2026-08-31 10:45:00,TAS1,6.08862
2026-08-31 10:45:00,VIC1,5.05000
2026-08-31 10:50:00,NSW1,0.00000
2026-08-31 10:50:00,QLD1,0.00000
2026-08-31 10:50:00,SA1,0.00000
2026-08-31 10:50:00,TAS1,0.00000
2026-08-31 10:50:00,VIC1,0.00000
2026-08-31 10:55:00,NSW1,5.14491
2026-08-31 10:55:00,QLD1,0.73000
2026-08-31 10:55:00,SA1,4.43485
2026-08-31 10:55:00,TAS1,5.33674
2026-08-31 10:55:00,VIC1,5.05000
2026-08-31 11:00:00,NSW1,1.42912
2026-08-31 11:00:00,QLD1,-3.21000
2026-08-31 11:00:00,SA1,1.24289
2026-08-31 11:00:00,TAS1,1.47972
2026-08-31 11:00:00,VIC1,1.40000
2026-08-31 11:05:00,NSW1,13.20028
2026-08-31 11:05:00,QLD1,-2.91000
2026-08-31 11:05:00,SA1,7.89587
2026-08-31 11:05:00,TAS1,9.41966
2026-08-31 11:05:00,VIC1,8.94000
2026-08-31 11:10:00,NSW1,14.20000
2026-08-31 11:10:00,QLD1,2.05000
2026-08-31 11:10:00,SA1,11.80814
2026-08-31 11:10:00,TAS1,14.55993
2026-08-31 11:10:00,VIC1,13.77741
2026-08-31 11:15:00,NSW1,5.16861
2026-08-31 11:15:00,QLD1,4.46550
2026-08-31 11:15:00,SA1,0.88000
2026-08-31 11:15:00,TAS1,5.32026
2026-08-31 11:15:00,VIC1,5.05000
2026-08-31 11:20:00,NSW1,14.20000
2026-08-31 11:20:00,QLD1,2.05000
2026-08-31 11:20:00,SA1,0.88000
2026-08-31 11:20:00,TAS1,10.99422
2026-08-31 11:20:00,VIC1,10.50000
2026-08-31 11:25:00,NSW1,14.20000
2026-08-31 11:25:00,QLD1,0.00002
2026-08-31 11:25:00,SA1,0.88000
2026-08-31 11:25:00,TAS1,1.06730
2026-08-31 11:25:00,VIC1,1.01282
2026-08-31 11:30:00,NSW1,14.20000
2026-08-31 11:30:00,QLD1,2.04000
2026-08-31 11:30:00,SA1,4.36718
2026-08-31 11:30:00,TAS1,5.32271
2026-08-31 11:30:00,VIC1,5.05000
2026-08-31 11:35:00,NSW1,10.80523
2026-08-31 11:35:00,QLD1,2.05000
2026-08-31 11:35:00,SA1,9.10000
2026-08-31 11:35:00,TAS1,11.19873
2026-08-31 11:35:00,VIC1,10.65643
2026-08-31 11:40:00,NSW1,14.20000
2026-08-31 11:40:00,QLD1,2.05000
2026-08-31 11:40:00,SA1,11.11013
2026-08-31 11:40:00,TAS1,14.08538
2026-08-31 11:40:00,VIC1,12.96000
2026-08-31 11:45:00,NSW1,14.20000
2026-08-31 11:45:00,QLD1,2.05000
2026-08-31 11:45:00,SA1,0.57227
2026-08-31 11:45:00,TAS1,1.43857
2026-08-31 11:45:00,VIC1,0.67000
2026-08-31 11:50:00,NSW1,14.20000
2026-08-31 11:50:00,QLD1,2.04000
2026-08-31 11:50:00,SA1,11.79681
2026-08-31 11:50:00,TAS1,14.04000
2026-08-31 11:50:00,VIC1,13.31546
2026-08-31 11:55:00,NSW1,14.20000
2026-08-31 11:55:00,QLD1,2.05000
2026-08-31 11:55:00,SA1,9.13203
2026-08-31 11:55:00,TAS1,11.46639
2026-08-31 11:55:00,VIC1,10.50000
2026-08-31 12:00:00,NSW1,4.47170
2026-08-31 12:00:00,QLD1,2.05000
2026-08-31 12:00:00,SA1,6.66000
2026-08-31 12:00:00,TAS1,4.67558
2026-08-31 12:00:00,VIC1,4.42000
2026-08-31 12:05:00,NSW1,2.32312
2026-08-31 12:05:00,QLD1,2.05000
2026-08-31 12:05:00,SA1,6.66000
2026-08-31 12:05:00,TAS1,3.24551
2026-08-31 12:05:00,VIC1,2.37062
2026-08-31 12:10:00,NSW1,5.90387
2026-08-31 12:10:00,QLD1,5.11361
2026-08-31 12:10:00,SA1,4.84278
2026-08-31 12:10:00,TAS1,14.48182
2026-08-31 12:10:00,VIC1,12.96000
2026-08-31 12:15:00,NSW1,5.83809
2026-08-31 12:15:00,QLD1,2.05000
2026-08-31 12:15:00,SA1,4.95951
2026-08-31 12:15:00,TAS1,14.43948
2026-08-31 12:15:00,VIC1,12.96000
2026-08-31 12:20:00,NSW1,2.36556
2026-08-31 12:20:00,QLD1,2.05000
2026-08-31 12:20:00,SA1,1.69134
2026-08-31 12:20:00,TAS1,10.94431
2026-08-31 12:20:00,VIC1,9.62414
2026-08-31 12:25:00,NSW1,2.12000
2026-08-31 12:25:00,QLD1,1.90783
2026-08-31 12:25:00,SA1,1.76220
2026-08-31 12:25:00,TAS1,4.04874
2026-08-31 12:25:00,VIC1,3.12702
2026-08-31 12:30:00,NSW1,2.25370
2026-08-31 12:30:00,QLD1,2.04000
2026-08-31 12:30:00,SA1,1.51374
2026-08-31 12:30:00,TAS1,8.34374
2026-08-31 12:30:00,VIC1,7.17333
2026-08-31 12:35:00,NSW1,2.26895
2026-08-31 12:35:00,QLD1,2.04000
2026-08-31 12:35:00,SA1,1.49492
2026-08-31 12:35:00,TAS1,10.28918
2026-08-31 12:35:00,VIC1,9.35446
2026-08-31 12:40:00,NSW1,2.12000
2026-08-31 12:40:00,QLD1,1.89353
2026-08-31 12:40:00,SA1,1.25439
2026-08-31 12:40:00,TAS1,10.22495
2026-08-31 12:40:00,VIC1,8.90803
2026-08-31 12:45:00,NSW1,0.00002
2026-08-31 12:45:00,QLD1,0.00002
2026-08-31 12:45:00,SA1,-0.49760
2026-08-31 12:45:00,TAS1,5.02885
2026-08-31 12:45:00,VIC1,4.39819
2026-08-31 12:50:00,NSW1,2.12000
2026-08-31 12:50:00,QLD1,1.90295
2026-08-31 12:50:00,SA1,-0.31286
2026-08-31 12:50:00,TAS1,1.48162
2026-08-31 12:50:00,VIC1,1.40000
2026-08-31 12:55:00,NSW1,0.00076
2026-08-31 12:55:00,QLD1,0.00067
2026-08-31 12:55:00,SA1,-1.00000
2026-08-31 12:55:00,TAS1,-0.78402
2026-08-31 12:55:00,VIC1,-1.09049
2026-08-31 13:00:00,NSW1,0.00000
2026-08-31 13:00:00,QLD1,0.00000
2026-08-31 13:00:00,SA1,-0.16230
2026-08-31 13:00:00,TAS1,1.48143
2026-08-31 13:00:00,VIC1,1.40000
2026-08-31 13:05:00,NSW1,2.33094
2026-08-31 13:05:00,QLD1,2.04000
2026-08-31 13:05:00,SA1,-6.02000
2026-08-31 13:05:00,TAS1,3.33847
2026-08-31 13:05:00,VIC1,2.45717
2026-08-31 13:10:00,NSW1,2.26992
2026-08-31 13:10:00,QLD1,2.05000
2026-08-31 13:10:00,SA1,0.88000
2026-08-31 13:10:00,TAS1,2.82064
2026-08-31 13:10:00,VIC1,2.31779
2026-08-31 13:15:00,NSW1,2.12000
2026-08-31 13:15:00,QLD1,1.87796
2026-08-31 13:15:00,SA1,1.89492
2026-08-31 13:15:00,TAS1,2.25196
2026-08-31 13:15:00,VIC1,2.12804
2026-08-31 13:20:00,NSW1,2.12000
2026-08-31 13:20:00,QLD1,1.96276
2026-08-31 13:20:00,SA1,1.80737
2026-08-31 13:20:00,TAS1,2.93812
2026-08-31 13:20:00,VIC1,2.07376
2026-08-31 13:25:00,NSW1,2.12000
2026-08-31 13:25:00,QLD1,1.93798
2026-08-31 13:25:00,SA1,-1.00000
2026-08-31 13:25:00,TAS1,-0.85366
2026-08-31 13:25:00,VIC1,-1.14329
2026-08-31 13:30:00,NSW1,0.00000
2026-08-31 13:30:00,QLD1,0.00000
2026-08-31 13:30:00,SA1,-1.00000
2026-08-31 13:30:00,TAS1,0.57052
2026-08-31 13:30:00,VIC1,0.19893
2026-08-31 13:35:00,NSW1,2.22774
2026-08-31 13:35:00,QLD1,2.04000
2026-08-31 13:35:00,SA1,-4.21000
2026-08-31 13:35:00,TAS1,-3.83788
2026-08-31 13:35:00,VIC1,-3.63778
2026-08-31 13:40:00,NSW1,2.12000
2026-08-31 13:40:00,QLD1,1.89940
2026-08-31 13:40:00,SA1,-1.00000
2026-08-31 13:40:00,TAS1,2.22090
2026-08-31 13:40:00,VIC1,1.40000
2026-08-31 13:45:00,NSW1,7.64442
2026-08-31 13:45:00,QLD1,6.83000
2026-08-31 13:45:00,SA1,6.66000
2026-08-31 13:45:00,TAS1,8.29407
2026-08-31 13:45:00,VIC1,7.47441
2026-08-31 13:50:00,NSW1,7.64676
2026-08-31 13:50:00,QLD1,6.83000
2026-08-31 13:50:00,SA1,0.00002
2026-08-31 13:50:00,TAS1,0.72002
2026-08-31 13:50:00,VIC1,0.00002
2026-08-31 13:55:00,NSW1,2.19946
2026-08-31 13:55:00,QLD1,2.04000
2026-08-31 13:55:00,SA1,1.24499
2026-08-31 13:55:00,TAS1,1.48173
2026-08-31 13:55:00,VIC1,1.40000
2026-08-31 14:00:00,NSW1,5.13506
2026-08-31 14:00:00,QLD1,4.70780
2026-08-31 14:00:00,SA1,3.94207
2026-08-31 14:00:00,TAS1,11.91018
2026-08-31 14:00:00,VIC1,10.50000
2026-08-31 14:05:00,NSW1,7.66665
2026-08-31 14:05:00,QLD1,6.85000
2026-08-31 14:05:00,SA1,0.88000
2026-08-31 14:05:00,TAS1,2.80235
2026-08-31 14:05:00,VIC1,0.97886
2026-08-31 14:10:00,NSW1,2.25173
2026-08-31 14:10:00,QLD1,2.04000
2026-08-31 14:10:00,SA1,-1.09996
2026-08-31 14:10:00,TAS1,2.10010
2026-08-31 14:10:00,VIC1,1.30000
2026-08-31 14:15:00,NSW1,5.84360
2026-08-31 14:15:00,QLD1,5.16467
2026-08-31 14:15:00,SA1,4.63684
2026-08-31 14:15:00,TAS1,14.02020
2026-08-31 14:15:00,VIC1,12.50000
2026-08-31 14:20:00,NSW1,7.64559
2026-08-31 14:20:00,QLD1,6.85000
2026-08-31 14:20:00,SA1,5.28871
2026-08-31 14:20:00,TAS1,14.52956
2026-08-31 14:20:00,VIC1,12.98000
2026-08-31 14:25:00,NSW1,14.20000
2026-08-31 14:25:00,QLD1,12.21000
2026-08-31 14:25:00,SA1,5.02764
2026-08-31 14:25:00,TAS1,14.01919
2026-08-31 14:25:00,VIC1,12.50000
2026-08-31 14:30:00,NSW1,14.15581
2026-08-31 14:30:00,QLD1,12.22000
2026-08-31 14:30:00,SA1,6.78000
2026-08-31 14:30:00,TAS1,15.22000
2026-08-31 14:30:00,VIC1,13.58987
2026-08-31 14:35:00,NSW1,14.20000
2026-08-31 14:35:00,QLD1,12.49915
2026-08-31 14:35:00,SA1,3.44128
2026-08-31 14:35:00,TAS1,11.84205
2026-08-31 14:35:00,VIC1,10.50005
2026-08-31 14:40:00,NSW1,24.11000
2026-08-31 14:40:00,QLD1,21.66006
2026-08-31 14:40:00,SA1,10.65000
2026-08-31 14:40:00,TAS1,13.79232
2026-08-31 14:40:00,VIC1,12.28608
2026-08-31 14:45:00,NSW1,29.57074
2026-08-31 14:45:00,QLD1,26.75000
2026-08-31 14:45:00,SA1,9.80782
2026-08-31 14:45:00,TAS1,12.82899
2026-08-31 14:45:00,VIC1,11.39000
2026-08-31 14:50:00,NSW1,27.87000
2026-08-31 14:50:00,QLD1,24.42793
2026-08-31 14:50:00,SA1,8.28035
2026-08-31 14:50:00,TAS1,10.77853
2026-08-31 14:50:00,VIC1,9.41992
2026-08-31 14:55:00,NSW1,30.47847
2026-08-31 14:55:00,QLD1,26.75000
2026-08-31 14:55:00,SA1,9.10000
2026-08-31 14:55:00,TAS1,11.63523
2026-08-31 14:55:00,VIC1,10.27620
2026-08-31 15:00:00,NSW1,46.54000
2026-08-31 15:00:00,QLD1,41.37001
2026-08-31 15:00:00,SA1,9.15037
2026-08-31 15:00:00,TAS1,11.92653
2026-08-31 15:00:00,VIC1,10.49995
2026-08-31 15:05:00,NSW1,42.54000
2026-08-31 15:05:00,QLD1,38.33475
2026-08-31 15:05:00,SA1,9.19115
2026-08-31 15:05:00,TAS1,12.02095
2026-08-31 15:05:00,VIC1,10.59000
2026-08-31 15:10:00,NSW1,32.89583
2026-08-31 15:10:00,QLD1,29.86000
2026-08-31 15:10:00,SA1,9.10000
2026-08-31 15:10:00,TAS1,11.83421
2026-08-31 15:10:00,VIC1,10.41391
2026-08-31 15:15:00,NSW1,49.54443
2026-08-31 15:15:00,QLD1,45.54000
2026-08-31 15:15:00,SA1,11.14352
2026-08-31 15:15:00,TAS1,15.22000
2026-08-31 15:15:00,VIC1,12.76988
2026-08-31 15:20:00,NSW1,33.08063
2026-08-31 15:20:00,QLD1,29.85000
2026-08-31 15:20:00,SA1,9.23186
2026-08-31 15:20:00,TAS1,11.10697
2026-08-31 15:20:00,VIC1,10.50000
2026-08-31 15:25:00,NSW1,32.60780
2026-08-31 15:25:00,QLD1,29.86000
2026-08-31 15:25:00,SA1,13.10420
2026-08-31 15:25:00,TAS1,15.61064
2026-08-31 15:25:00,VIC1,14.75988
2026-08-31 15:30:00,NSW1,49.55830
2026-08-31 15:30:00,QLD1,45.68000
2026-08-31 15:30:00,SA1,18.32477
2026-08-31 15:30:00,TAS1,21.86935
2026-08-31 15:30:00,VIC1,20.68000
2026-08-31 15:35:00,NSW1,46.54000
2026-08-31 15:35:00,QLD1,43.21186
2026-08-31 15:35:00,SA1,9.56467
2026-08-31 15:35:00,TAS1,11.13848
2026-08-31 15:35:00,VIC1,10.50000
2026-08-31 15:40:00,NSW1,42.80025
2026-08-31 15:40:00,QLD1,39.76927
2026-08-31 15:40:00,SA1,15.00000
2026-08-31 15:40:00,TAS1,17.46451
2026-08-31 15:40:00,VIC1,16.51811
2026-08-31 15:45:00,NSW1,42.80025
2026-08-31 15:45:00,QLD1,40.30869
2026-08-31 15:45:00,SA1,9.65260
2026-08-31 15:45:00,TAS1,12.02343
2026-08-31 15:45:00,VIC1,10.65000
2026-08-31 15:50:00,NSW1,46.45000
2026-08-31 15:50:00,QLD1,44.04687
2026-08-31 15:50:00,SA1,9.80756
2026-08-31 15:50:00,TAS1,12.03378
2026-08-31 15:50:00,VIC1,10.67000
2026-08-31 15:55:00,NSW1,47.80023
2026-08-31 15:55:00,QLD1,45.68000
2026-08-31 15:55:00,SA1,14.59674
2026-08-31 15:55:00,TAS1,17.40606
2026-08-31 15:55:00,VIC1,15.69000
2026-08-31 16:00:00,NSW1,47.44583
2026-08-31 16:00:00,QLD1,45.68000
2026-08-31 16:00:00,SA1,23.42000
2026-08-31 16:00:00,TAS1,27.41586
2026-08-31 16:00:00,VIC1,25.08583
2026-08-31 16:05:00,NSW1,46.45000
2026-08-31 16:05:00,QLD1,43.95682
2026-08-31 16:05:00,SA1,41.39718
2026-08-31 16:05:00,TAS1,48.60338
2026-08-31 16:05:00,VIC1,45.02921
2026-08-31 16:10:00,NSW1,46.54000
2026-08-31 16:10:00,QLD1,43.89326
2026-08-31 16:10:00,SA1,31.78194
2026-08-31 16:10:00,TAS1,35.14462
2026-08-31 16:10:00,VIC1,34.00002
2026-08-31 16:15:00,NSW1,48.09837
2026-08-31 16:15:00,QLD1,45.68000
2026-08-31 16:15:00,SA1,23.42000
2026-08-31 16:15:00,TAS1,25.23154
2026-08-31 16:15:00,VIC1,24.72365
2026-08-31 16:20:00,NSW1,68.29104
2026-08-31 16:20:00,QLD1,63.73000
2026-08-31 16:20:00,SA1,48.53169
2026-08-31 16:20:00,TAS1,50.22000
2026-08-31 16:20:00,VIC1,50.54167
2026-08-31 16:25:00,NSW1,77.63555
2026-08-31 16:25:00,QLD1,72.50000
2026-08-31 16:25:00,SA1,70.44000
2026-08-31 16:25:00,TAS1,74.15114
2026-08-31 16:25:00,VIC1,74.58660
2026-08-31 16:30:00,NSW1,88.04045
2026-08-31 16:30:00,QLD1,81.82000
2026-08-31 16:30:00,SA1,70.44000
2026-08-31 16:30:00,TAS1,52.31119
2026-08-31 16:30:00,VIC1,73.25053
2026-08-31 16:35:00,NSW1,86.85317
2026-08-31 16:35:00,QLD1,81.82000
2026-08-31 16:35:00,SA1,51.36525
2026-08-31 16:35:00,TAS1,50.22000
2026-08-31 16:35:00,VIC1,51.62916
2026-08-31 16:40:00,NSW1,87.33162
2026-08-31 16:40:00,QLD1,81.82000
2026-08-31 16:40:00,SA1,70.44000
2026-08-31 16:40:00,TAS1,67.44672
2026-08-31 16:40:00,VIC1,71.02977
2026-08-31 16:45:00,NSW1,91.65947
2026-08-31 16:45:00,QLD1,85.39000
2026-08-31 16:45:00,SA1,84.44000
2026-08-31 16:45:00,TAS1,81.93343
2026-08-31 16:45:00,VIC1,85.34817
2026-08-31 16:50:00,NSW1,113.27299
2026-08-31 16:50:00,QLD1,99.69000
2026-08-31 16:50:00,SA1,105.55553
2026-08-31 16:50:00,TAS1,100.10000
2026-08-31 16:50:00,VIC1,107.07702
2026-08-31 16:55:00,NSW1,113.50000
2026-08-31 16:55:00,QLD1,102.80000
2026-08-31 16:55:00,SA1,100.73470
2026-08-31 16:55:00,TAS1,94.91036
2026-08-31 16:55:00,VIC1,100.91297
2026-08-31 17:00:00,NSW1,105.61196
2026-08-31 17:00:00,QLD1,95.57288
2026-08-31 17:00:00,SA1,96.26144
2026-08-31 17:00:00,TAS1,88.24000
2026-08-31 17:00:00,VIC1,95.59553
2026-08-31 17:05:00,NSW1,101.13345
2026-08-31 17:05:00,QLD1,89.90567
2026-08-31 17:05:00,SA1,90.80722
2026-08-31 17:05:00,TAS1,82.74304
2026-08-31 17:05:00,VIC1,90.50000
2026-08-31 17:10:00,NSW1,111.98000
2026-08-31 17:10:00,QLD1,98.21511
2026-08-31 17:10:00,SA1,101.02000
2026-08-31 17:10:00,TAS1,93.42879
2026-08-31 17:10:00,VIC1,101.25411
2026-08-31 17:15:00,NSW1,111.98000
2026-08-31 17:15:00,QLD1,96.41699
2026-08-31 17:15:00,SA1,99.88448
2026-08-31 17:15:00,TAS1,89.16813
2026-08-31 17:15:00,VIC1,99.13594
2026-08-31 17:20:00,NSW1,119.02000
2026-08-31 17:20:00,QLD1,101.88803
2026-08-31 17:20:00,SA1,105.90031
2026-08-31 17:20:00,TAS1,94.66090
2026-08-31 17:20:00,VIC1,105.58186
2026-08-31 17:25:00,NSW1,121.84041
2026-08-31 17:25:00,QLD1,105.70707
2026-08-31 17:25:00,SA1,115.27613
2026-08-31 17:25:00,TAS1,100.70636
2026-08-31 17:25:00,VIC1,111.98000
2026-08-31 17:30:00,NSW1,136.73195
2026-08-31 17:30:00,QLD1,116.51000
2026-08-31 17:30:00,SA1,123.86756
2026-08-31 17:30:00,TAS1,112.68388
2026-08-31 17:30:00,VIC1,124.92161
2026-08-31 17:35:00,NSW1,123.74016
2026-08-31 17:35:00,QLD1,105.49000
2026-08-31 17:35:00,SA1,114.04560
2026-08-31 17:35:00,TAS1,100.64529
2026-08-31 17:35:00,VIC1,112.30431
2026-08-31 17:40:00,NSW1,114.95000
2026-08-31 17:40:00,QLD1,99.96921
2026-08-31 17:40:00,SA1,110.43000
2026-08-31 17:40:00,TAS1,95.60472
2026-08-31 17:40:00,VIC1,106.67731
2026-08-31 17:45:00,NSW1,118.67000
2026-08-31 17:45:00,QLD1,100.01725
2026-08-31 17:45:00,SA1,117.64070
2026-08-31 17:45:00,TAS1,100.65571
2026-08-31 17:45:00,VIC1,111.98000
2026-08-31 17:50:00,NSW1,119.02000
2026-08-31 17:50:00,QLD1,102.28561
2026-08-31 17:50:00,SA1,118.97572
2026-08-31 17:50:00,TAS1,102.95375
2026-08-31 17:50:00,VIC1,114.18524
2026-08-31 17:55:00,NSW1,119.02000
2026-08-31 17:55:00,QLD1,102.80000
2026-08-31 17:55:00,SA1,120.42000
2026-08-31 17:55:00,TAS1,103.57015
2026-08-31 17:55:00,VIC1,115.24892
2026-08-31 18:00:00,NSW1,119.02000
2026-08-31 18:00:00,QLD1,101.05690
2026-08-31 18:00:00,SA1,120.49000
2026-08-31 18:00:00,TAS1,104.47252
2026-08-31 18:00:00,VIC1,116.25812
2026-08-31 18:05:00,NSW1,119.02000
2026-08-31 18:05:00,QLD1,101.72481
2026-08-31 18:05:00,SA1,118.19360
2026-08-31 18:05:00,TAS1,100.24000
2026-08-31 18:05:00,VIC1,111.98000
2026-08-31 18:10:00,NSW1,119.02000
2026-08-31 18:10:00,QLD1,100.42120
2026-08-31 18:10:00,SA1,119.82358
2026-08-31 18:10:00,TAS1,100.86919
2026-08-31 18:10:00,VIC1,112.98009
2026-08-31 18:15:00,NSW1,118.46354
2026-08-31 18:15:00,QLD1,99.89000
2026-08-31 18:15:00,SA1,115.27039
2026-08-31 18:15:00,TAS1,99.00351
2026-08-31 18:15:00,VIC1,109.81488
2026-08-31 18:20:00,NSW1,118.44725
2026-08-31 18:20:00,QLD1,99.89000
2026-08-31 18:20:00,SA1,118.22583
2026-08-31 18:20:00,TAS1,100.24000
2026-08-31 18:20:00,VIC1,111.19492
2026-08-31 18:25:00,NSW1,118.74411
2026-08-31 18:25:00,QLD1,99.90000
2026-08-31 18:25:00,SA1,120.54000
2026-08-31 18:25:00,TAS1,102.98931
2026-08-31 18:25:00,VIC1,115.00000
2026-08-31 18:30:00,NSW1,119.02000
2026-08-31 18:30:00,QLD1,99.89000
2026-08-31 18:30:00,SA1,119.38163
2026-08-31 18:30:00,TAS1,102.11088
2026-08-31 18:30:00,VIC1,113.27860
2026-08-31 18:35:00,NSW1,111.98000
2026-08-31 18:35:00,QLD1,94.41200
2026-08-31 18:35:00,SA1,113.15104
2026-08-31 18:35:00,TAS1,95.76028
2026-08-31 18:35:00,VIC1,106.59659
2026-08-31 18:40:00,NSW1,111.98000
2026-08-31 18:40:00,QLD1,95.62139
2026-08-31 18:40:00,SA1,112.62494
2026-08-31 18:40:00,TAS1,95.29740
2026-08-31 18:40:00,VIC1,106.76906
2026-08-31 18:45:00,NSW1,116.94831
2026-08-31 18:45:00,QLD1,99.89000
2026-08-31 18:45:00,SA1,120.54000
2026-08-31 18:45:00,TAS1,101.91479
2026-08-31 18:45:00,VIC1,113.45261
2026-08-31 18:50:00,NSW1,108.63061
2026-08-31 18:50:00,QLD1,93.30000
2026-08-31 18:50:00,SA1,107.57350
2026-08-31 18:50:00,TAS1,91.71135
2026-08-31 18:50:00,VIC1,102.07431
2026-08-31 18:55:00,NSW1,117.06738
2026-08-31 18:55:00,QLD1,98.64341
2026-08-31 18:55:00,SA1,118.61646
2026-08-31 18:55:00,TAS1,100.27403
2026-08-31 18:55:00,VIC1,111.98000
2026-08-31 19:00:00,NSW1,114.95000
2026-08-31 19:00:00,QLD1,99.89000
2026-08-31 19:00:00,SA1,117.05528
2026-08-31 19:00:00,TAS1,100.24148
2026-08-31 19:00:00,VIC1,111.57846
2026-08-31 19:05:00,NSW1,116.37468
2026-08-31 19:05:00,QLD1,99.90000
2026-08-31 19:05:00,SA1,120.46000
2026-08-31 19:05:00,TAS1,102.35248
2026-08-31 19:05:00,VIC1,113.93398
2026-08-31 19:10:00,NSW1,109.37598
2026-08-31 19:10:00,QLD1,93.73001
2026-08-31 19:10:00,SA1,110.47493
2026-08-31 19:10:00,TAS1,93.55537
2026-08-31 19:10:00,VIC1,104.46611
2026-08-31 19:15:00,NSW1,105.96593
2026-08-31 19:15:00,QLD1,93.73001
2026-08-31 19:15:00,SA1,105.25197
2026-08-31 19:15:00,TAS1,90.03314
2026-08-31 19:15:00,VIC1,100.53000
2026-08-31 19:20:00,NSW1,115.84147
2026-08-31 19:20:00,QLD1,99.89000
2026-08-31 19:20:00,SA1,118.34385
2026-08-31 19:20:00,TAS1,100.37857
2026-08-31 19:20:00,VIC1,111.73295
2026-08-31 19:25:00,NSW1,111.98000
2026-08-31 19:25:00,QLD1,98.99373
2026-08-31 19:25:00,SA1,112.30501
2026-08-31 19:25:00,TAS1,96.25583
2026-08-31 19:25:00,VIC1,107.83187
2026-08-31 19:30:00,NSW1,105.64691
2026-08-31 19:30:00,QLD1,92.69661
2026-08-31 19:30:00,SA1,105.08000
2026-08-31 19:30:00,TAS1,89.46519
2026-08-31 19:30:00,VIC1,100.20815
2026-08-31 19:35:00,NSW1,106.80241
2026-08-31 19:35:00,QLD1,93.73001
2026-08-31 19:35:00,SA1,105.08000
2026-08-31 19:35:00,TAS1,89.69168
2026-08-31 19:35:00,VIC1,100.14050
2026-08-31 19:40:00,NSW1,114.56137
2026-08-31 19:40:00,QLD1,99.89000
2026-08-31 19:40:00,SA1,115.89082
2026-08-31 19:40:00,TAS1,98.19326
2026-08-31 19:40:00,VIC1,109.64150
2026-08-31 19:45:00,NSW1,111.98000
2026-08-31 19:45:00,QLD1,97.56310
2026-08-31 19:45:00,SA1,105.08000
2026-08-31 19:45:00,TAS1,95.03659
2026-08-31 19:45:00,VIC1,106.11144
2026-08-31 19:50:00,NSW1,111.98000
2026-08-31 19:50:00,QLD1,98.09981
2026-08-31 19:50:00,SA1,110.43338
2026-08-31 19:50:00,TAS1,95.49193
2026-08-31 19:50:00,VIC1,106.27847
2026-08-31 19:55:00,NSW1,111.98000
2026-08-31 19:55:00,QLD1,99.39472
2026-08-31 19:55:00,SA1,109.45338
2026-08-31 19:55:00,TAS1,93.61325
2026-08-31 19:55:00,VIC1,104.52512
2026-08-31 20:00:00,NSW1,111.98000
2026-08-31 20:00:00,QLD1,96.90261
2026-08-31 20:00:00,SA1,105.08000
2026-08-31 20:00:00,TAS1,94.80516
2026-08-31 20:00:00,VIC1,106.19796
2026-08-31 20:05:00,NSW1,111.98000
2026-08-31 20:05:00,QLD1,96.27009
2026-08-31 20:05:00,SA1,105.08000
2026-08-31 20:05:00,TAS1,95.19325
2026-08-31 20:05:00,VIC1,106.28418
2026-08-31 20:10:00,NSW1,111.98000
2026-08-31 20:10:00,QLD1,95.65909
2026-08-31 20:10:00,SA1,112.76847
2026-08-31 20:10:00,TAS1,94.87110
2026-08-31 20:10:00,VIC1,106.25512
2026-08-31 20:15:00,NSW1,106.01145
2026-08-31 20:15:00,QLD1,90.51000
2026-08-31 20:15:00,SA1,105.08000
2026-08-31 20:15:00,TAS1,89.24483
