"SETTLEMENTDATE","DUID","INITIALMW","TOTALCLEARED","AVAILABILITY"
2026-09-02 00:00:00,BW03,358.09872,360.00000,360.00000
2026-09-02 00:05:00,BW03,359.68567,360.00000,360.00000
2026-09-02 00:10:00,BW03,358.41611,360.00000,360.00000
2026-09-02 00:15:00,BW03,360.19836,360.00000,360.00000
2026-09-02 00:20:00,BW03,359.75891,360.00000,360.00000
2026-09-02 00:25:00,BW03,359.51477,360.00000,360.00000
2026-09-02 00:30:00,BW03,359.85657,360.00000,360.00000
2026-09-02 00:35:00,BW03,360.02747,360.00000,360.00000
2026-09-02 00:40:00,BW03,360.80872,360.00000,360.00000
2026-09-02 00:45:00,BW03,358.85556,360.00000,360.00000
2026-09-02 00:50:00,BW03,359.44153,360.00000,360.00000
2026-09-02 00:55:00,BW03,360.27161,360.00000,360.00000
2026-09-02 01:00:00,BW03,361.37027,360.00000,360.00000
2026-09-02 01:05:00,BW03,358.97763,360.00000,360.00000
2026-09-02 01:10:00,BW03,360.12512,360.00000,360.00000
2026-09-02 01:15:00,BW03,360.32043,360.00000,360.00000
2026-09-02 01:20:00,BW03,357.58603,360.00000,360.00000
2026-09-02 01:25:00,BW03,359.36829,360.00000,360.00000
2026-09-02 01:30:00,BW03,360.34485,360.00000,360.00000
2026-09-02 01:35:00,BW03,358.14755,360.00000,360.00000
2026-09-02 01:40:00,BW03,360.07629,360.00000,360.00000
2026-09-02 01:45:00,BW03,361.15054,360.00000,360.00000
2026-09-02 01:50:00,BW03,358.26962,360.00000,360.00000
2026-09-02 01:55:00,BW03,360.95520,360.00000,360.00000
2026-09-02 02:00:00,BW03,359.17297,360.00000,360.00000
2026-09-02 02:05:00,BW03,360.49133,360.00000,360.00000
2026-09-02 02:10:00,BW03,361.24820,360.00000,360.00000
2026-09-02 02:15:00,BW03,359.44153,360.00000,360.00000
2026-09-02 02:20:00,BW03,359.92981,360.00000,360.00000
2026-09-02 02:25:00,BW03,360.83313,360.00000,360.00000
2026-09-02 02:30:00,BW03,359.02649,360.00000,360.00000
2026-09-02 02:35:00,BW03,360.10071,360.00000,360.00000
2026-09-02 02:40:00,BW03,360.51575,360.00000,360.00000
2026-09-02 02:45:00,BW03,359.39270,360.00000,360.00000
2026-09-02 02:50:00,BW03,358.44052,360.00000,360.00000
2026-09-02 02:55:00,BW03,360.83313,360.00000,360.00000
2026-09-02 03:00:00,BW03,359.71008,360.00000,360.00000
2026-09-02 03:05:00,BW03,360.24719,360.00000,360.00000
2026-09-02 03:10:00,BW03,360.27161,360.00000,360.00000
2026-09-02 03:15:00,BW03,360.05188,360.00000,360.00000
2026-09-02 03:20:00,BW03,361.73648,360.00000,360.00000
2026-09-02 03:25:00,BW03,359.63684,360.00000,360.00000
2026-09-02 03:30:00,BW03,360.34485,360.00000,360.00000
2026-09-02 03:35:00,BW03,360.22278,360.00000,360.00000
2026-09-02 03:40:00,BW03,359.78333,360.00000,360.00000
2026-09-02 03:45:00,BW03,359.02649,360.00000,360.00000
2026-09-02 03:50:00,BW03,360.14954,360.00000,360.00000
2026-09-02 03:55:00,BW03,360.46692,360.00000,360.00000
2026-09-02 04:00:00,BW03,359.12415,360.00000,360.00000
2026-09-02 04:05:00,BW03,358.26962,360.00000,360.00000
2026-09-02 04:10:00,BW03,360.78430,360.00000,360.00000
2026-09-02 04:15:00,BW03,359.88098,360.00000,360.00000
2026-09-02 04:20:00,BW03,361.10172,360.00000,360.00000
2026-09-02 04:25:00,BW03,360.44250,360.00000,360.00000
2026-09-02 04:30:00,BW03,359.29504,360.00000,360.00000
2026-09-02 04:35:00,BW03,360.05188,360.00000,360.00000
2026-09-02 04:40:00,BW03,359.22180,360.00000,360.00000
2026-09-02 04:45:00,BW03,360.44250,360.00000,360.00000
2026-09-02 04:50:00,BW03,359.22180,360.00000,360.00000
2026-09-02 04:55:00,BW03,359.83215,360.00000,360.00000
2026-09-02 05:00:00,BW03,359.63684,360.00000,360.00000
2026-09-02 05:05:00,BW03,359.95422,360.00000,360.00000
2026-09-02 05:10:00,BW03,359.68567,360.00000,360.00000
2026-09-02 05:15:00,BW03,359.75891,360.00000,360.00000
2026-09-02 05:20:00,BW03,360.00305,360.00000,360.00000
2026-09-02 05:25:00,BW03,360.07629,360.00000,360.00000
2026-09-02 05:30:00,BW03,359.14856,360.00000,360.00000
2026-09-02 05:35:00,BW03,360.19836,360.00000,360.00000
2026-09-02 05:40:00,BW03,359.71008,360.00000,360.00000
2026-09-02 05:45:00,BW03,361.12613,360.00000,360.00000
2026-09-02 05:50:00,BW03,360.34485,360.00000,360.00000
2026-09-02 05:55:00,BW03,359.41711,360.00000,360.00000
2026-09-02 06:00:00,BW03,359.71008,360.00000,360.00000
2026-09-02 06:05:00,BW03,360.27161,360.00000,360.00000
2026-09-02 06:10:00,BW03,359.92981,360.00000,360.00000
2026-09-02 06:15:00,BW03,359.63684,360.00000,360.00000
2026-09-02 06:20:00,BW03,361.02847,360.00000,360.00000
2026-09-02 06:25:00,BW03,360.90637,360.00000,360.00000
2026-09-02 06:30:00,BW03,360.29602,360.00000,360.00000
2026-09-02 06:35:00,BW03,358.90439,360.00000,360.00000
2026-09-02 06:40:00,BW03,360.00305,360.00000,360.00000
2026-09-02 06:45:00,BW03,359.56360,360.00000,360.00000
2026-09-02 06:50:00,BW03,358.73349,360.00000,360.00000
2026-09-02 06:55:00,BW03,361.51675,360.00000,360.00000
2026-09-02 07:00:00,BW03,360.51575,360.00000,360.00000
2026-09-02 07:05:00,BW03,359.80774,360.00000,360.00000
2026-09-02 07:10:00,BW03,360.32043,360.00000,360.00000
2026-09-02 07:15:00,BW03,361.90738,360.00000,360.00000
2026-09-02 07:20:00,BW03,360.46692,360.00000,360.00000
2026-09-02 07:25:00,BW03,359.66125,360.00000,360.00000
2026-09-02 07:30:00,BW03,362.42007,360.00000,360.00000
2026-09-02 07:35:00,BW03,357.53720,360.00000,360.00000
2026-09-02 07:40:00,BW03,359.36829,360.00000,360.00000
2026-09-02 07:45:00,BW03,360.14954,360.00000,360.00000
2026-09-02 07:50:00,BW03,360.34485,360.00000,360.00000
2026-09-02 07:55:00,BW03,360.68665,360.00000,360.00000
2026-09-02 08:00:00,BW03,361.63882,360.00000,360.00000
2026-09-02 08:05:00,BW03,359.00208,360.00000,360.00000
2026-09-02 08:10:00,BW03,360.17395,360.00000,360.00000
2026-09-02 08:15:00,BW03,359.66125,360.00000,360.00000
2026-09-02 08:20:00,BW03,359.31946,360.00000,360.00000
2026-09-02 08:25:00,BW03,361.24820,360.00000,360.00000
2026-09-02 08:30:00,BW03,359.97864,360.00000,360.00000
2026-09-02 08:35:00,BW03,360.44250,360.00000,360.00000
2026-09-02 08:40:00,BW03,359.41711,360.00000,360.00000
2026-09-02 08:45:00,BW03,359.80774,360.00000,360.00000
2026-09-02 08:50:00,BW03,359.68567,360.00000,360.00000
2026-09-02 08:55:00,BW03,361.17496,360.00000,360.00000
2026-09-02 09:00:00,BW03,358.39169,360.00000,360.00000
2026-09-02 09:05:00,BW03,358.61142,360.00000,360.00000
2026-09-02 09:10:00,BW03,362.98160,360.00000,360.00000
2026-09-02 09:15:00,BW03,358.29404,360.00000,360.00000
2026-09-02 09:20:00,BW03,359.22180,360.00000,360.00000
2026-09-02 09:25:00,BW03,361.34586,360.00000,360.00000
2026-09-02 09:30:00,BW03,360.78430,360.00000,360.00000
2026-09-02 09:35:00,BW03,359.49036,360.00000,360.00000
2026-09-02 09:40:00,BW03,359.73450,360.00000,360.00000
2026-09-02 09:45:00,BW03,359.14856,360.00000,360.00000
2026-09-02 09:50:00,BW03,359.63684,360.00000,360.00000
2026-09-02 09:55:00,BW03,359.02649,360.00000,360.00000
2026-09-02 10:00:00,BW03,359.09973,360.00000,360.00000
2026-09-02 10:05:00,BW03,360.36926,360.00000,360.00000
2026-09-02 10:10:00,BW03,361.63882,360.00000,360.00000
2026-09-02 10:15:00,BW03,360.71106,360.00000,360.00000
2026-09-02 10:20:00,BW03,358.95322,360.00000,360.00000
2026-09-02 10:25:00,BW03,359.71008,360.00000,360.00000
2026-09-02 10:30:00,BW03,359.00208,360.00000,360.00000
2026-09-02 10:35:00,BW03,358.66025,360.00000,360.00000
2026-09-02 10:40:00,BW03,361.22379,360.00000,360.00000
2026-09-02 10:45:00,BW03,359.14856,360.00000,360.00000
2026-09-02 10:50:00,BW03,359.51477,360.00000,360.00000
2026-09-02 10:55:00,BW03,361.66324,360.00000,360.00000
2026-09-02 11:00:00,BW03,359.51477,360.00000,360.00000
2026-09-02 11:05:00,BW03,361.15054,360.00000,360.00000
2026-09-02 11:10:00,BW03,358.87997,360.00000,360.00000
2026-09-02 11:15:00,BW03,359.85657,360.00000,360.00000
2026-09-02 11:20:00,BW03,361.51675,360.00000,360.00000
2026-09-02 11:25:00,BW03,358.90439,360.00000,360.00000
2026-09-02 11:30:00,BW03,361.56558,360.00000,360.00000
2026-09-02 11:35:00,BW03,359.88098,360.00000,360.00000
2026-09-02 11:40:00,BW03,359.24622,360.00000,360.00000
2026-09-02 11:45:00,BW03,359.73450,360.00000,360.00000
2026-09-02 11:50:00,BW03,359.49036,360.00000,360.00000
2026-09-02 11:55:00,BW03,360.29602,360.00000,360.00000
2026-09-02 12:00:00,BW03,360.95520,360.00000,360.00000
2026-09-02 12:05:00,BW03,360.75989,360.00000,360.00000
2026-09-02 12:10:00,BW03,360.95520,360.00000,360.00000
2026-09-02 12:15:00,BW03,358.51376,360.00000,360.00000
2026-09-02 12:20:00,BW03,359.46594,360.00000,360.00000
2026-09-02 12:25:00,BW03,359.09973,360.00000,360.00000
2026-09-02 12:30:00,BW03,359.90540,360.00000,360.00000
2026-09-02 12:35:00,BW03,358.80673,360.00000,360.00000
2026-09-02 12:40:00,BW03,359.58801,360.00000,360.00000
2026-09-02 12:45:00,BW03,360.05188,360.00000,360.00000
2026-09-02 12:50:00,BW03,360.19836,360.00000,360.00000
2026-09-02 12:55:00,BW03,358.92880,360.00000,360.00000
2026-09-02 13:00:00,BW03,360.78430,360.00000,360.00000
2026-09-02 13:05:00,BW03,359.73450,360.00000,360.00000
2026-09-02 13:10:00,BW03,359.90540,360.00000,360.00000
2026-09-02 13:15:00,BW03,359.68567,360.00000,360.00000
2026-09-02 13:20:00,BW03,360.22278,360.00000,360.00000
2026-09-02 13:25:00,BW03,360.00305,360.00000,360.00000
2026-09-02 13:30:00,BW03,358.73349,360.00000,360.00000
2026-09-02 13:35:00,BW03,362.44449,360.00000,360.00000
2026-09-02 13:40:00,BW03,360.32043,360.00000,360.00000
2026-09-02 13:45:00,BW03,360.41809,360.00000,360.00000
2026-09-02 13:50:00,BW03,361.15054,360.00000,360.00000
2026-09-02 13:55:00,BW03,359.41711,360.00000,360.00000
2026-09-02 14:00:00,BW03,362.00504,360.00000,360.00000
2026-09-02 14:05:00,BW03,359.63684,360.00000,360.00000
2026-09-02 14:10:00,BW03,362.05386,360.00000,360.00000
2026-09-02 14:15:00,BW03,360.85754,360.00000,360.00000
2026-09-02 14:20:00,BW03,360.29602,360.00000,360.00000
2026-09-02 14:25:00,BW03,359.90540,360.00000,360.00000
2026-09-02 14:30:00,BW03,359.56360,360.00000,360.00000
2026-09-02 14:35:00,BW03,360.75989,360.00000,360.00000
2026-09-02 14:40:00,BW03,358.78232,360.00000,360.00000
2026-09-02 14:45:00,BW03,360.34485,360.00000,360.00000
2026-09-02 14:50:00,BW03,359.71008,360.00000,360.00000
2026-09-02 14:55:00,BW03,360.75989,360.00000,360.00000
2026-09-02 15:00:00,BW03,359.07532,360.00000,360.00000
2026-09-02 15:05:00,BW03,362.37125,360.00000,360.00000
2026-09-02 15:10:00,BW03,361.88297,360.00000,360.00000
2026-09-02 15:15:00,BW03,359.90540,360.00000,360.00000
2026-09-02 15:20:00,BW03,361.15054,360.00000,360.00000
2026-09-02 15:25:00,BW03,359.29504,360.00000,360.00000
2026-09-02 15:30:00,BW03,361.27261,360.00000,360.00000
2026-09-02 15:35:00,BW03,359.73450,360.00000,360.00000
2026-09-02 15:40:00,BW03,360.41809,360.00000,360.00000
2026-09-02 15:45:00,BW03,358.78232,360.00000,360.00000
2026-09-02 15:50:00,BW03,360.66223,360.00000,360.00000
2026-09-02 15:55:00,BW03,361.71207,360.00000,360.00000
2026-09-02 16:00:00,BW03,359.17297,360.00000,360.00000
2026-09-02 16:05:00,BW03,359.36829,360.00000,360.00000
2026-09-02 16:10:00,BW03,360.66223,360.00000,360.00000
2026-09-02 16:15:00,BW03,360.41809,360.00000,360.00000
2026-09-02 16:20:00,BW03,359.31946,360.00000,360.00000
2026-09-02 16:25:00,BW03,359.29504,360.00000,360.00000
2026-09-02 16:30:00,BW03,359.24622,360.00000,360.00000
2026-09-02 16:35:00,BW03,357.97665,360.00000,360.00000
2026-09-02 16:40:00,BW03,359.51477,360.00000,360.00000
2026-09-02 16:45:00,BW03,360.14954,360.00000,360.00000
2026-09-02 16:50:00,BW03,360.71106,360.00000,360.00000
2026-09-02 16:55:00,BW03,359.73450,360.00000,360.00000
2026-09-02 17:00:00,BW03,358.63583,360.00000,360.00000
2026-09-02 17:05:00,BW03,358.95322,360.00000,360.00000
2026-09-02 17:10:00,BW03,359.34387,360.00000,360.00000
2026-09-02 17:15:00,BW03,359.92981,360.00000,360.00000
2026-09-02 17:20:00,BW03,360.46692,360.00000,360.00000
2026-09-02 17:25:00,BW03,358.58701,360.00000,360.00000
2026-09-02 17:30:00,BW03,359.49036,360.00000,360.00000
2026-09-02 17:35:00,BW03,359.17297,360.00000,360.00000
2026-09-02 17:40:00,BW03,360.95520,360.00000,360.00000
2026-09-02 17:45:00,BW03,360.44250,360.00000,360.00000
2026-09-02 17:50:00,BW03,360.02747,360.00000,360.00000
2026-09-02 17:55:00,BW03,360.17395,360.00000,360.00000
2026-09-02 18:00:00,BW03,359.53918,360.00000,360.00000
2026-09-02 18:05:00,BW03,359.44153,360.00000,360.00000
2026-09-02 18:10:00,BW03,358.85556,360.00000,360.00000
2026-09-02 18:15:00,BW03,361.49234,360.00000,360.00000
2026-09-02 18:20:00,BW03,360.58899,360.00000,360.00000
2026-09-02 18:25:00,BW03,359.46594,360.00000,360.00000
2026-09-02 18:30:00,BW03,360.05188,360.00000,360.00000
2026-09-02 18:35:00,BW03,360.34485,360.00000,360.00000
2026-09-02 18:40:00,BW03,361.07730,360.00000,360.00000
2026-09-02 18:45:00,BW03,358.78232,360.00000,360.00000
2026-09-02 18:50:00,BW03,362.20035,360.00000,360.00000
2026-09-02 18:55:00,BW03,359.19739,360.00000,360.00000
2026-09-02 19:00:00,BW03,360.66223,360.00000,360.00000
2026-09-02 19:05:00,BW03,360.51575,360.00000,360.00000
2026-09-02 19:10:00,BW03,361.56558,360.00000,360.00000
2026-09-02 19:15:00,BW03,358.78232,360.00000,360.00000
2026-09-02 19:20:00,BW03,359.63684,360.00000,360.00000
2026-09-02 19:25:00,BW03,359.49036,360.00000,360.00000
2026-09-02 19:30:00,BW03,360.78430,360.00000,360.00000
2026-09-02 19:35:00,BW03,360.05188,360.00000,360.00000
2026-09-02 19:40:00,BW03,360.19836,360.00000,360.00000
2026-09-02 19:45:00,BW03,359.51477,360.00000,360.00000
2026-09-02 19:50:00,BW03,361.61441,360.00000,360.00000
2026-09-02 19:55:00,BW03,359.71008,360.00000,360.00000
2026-09-02 20:00:00,BW03,359.34387,360.00000,360.00000
2026-09-02 20:05:00,BW03,361.02847,360.00000,360.00000
2026-09-02 20:10:00,BW03,359.44153,360.00000,360.00000
2026-09-02 20:15:00,BW03,360.14954,360.00000,360.00000
2026-09-02 20:20:00,BW03,359.95422,360.00000,360.00000
2026-09-02 20:25:00,BW03,359.02649,360.00000,360.00000
2026-09-02 20:30:00,BW03,360.44250,360.00000,360.00000
2026-09-02 20:35:00,BW03,359.58801,360.00000,360.00000
2026-09-02 20:40:00,BW03,360.93079,360.00000,360.00000
2026-09-02 20:45:00,BW03,359.17297,360.00000,360.00000
2026-09-02 20:50:00,BW03,359.34387,360.00000,360.00000
2026-09-02 20:55:00,BW03,360.80872,360.00000,360.00000
2026-09-02 21:00:00,BW03,359.97864,360.00000,360.00000
2026-09-02 21:05:00,BW03,360.95520,360.00000,360.00000
2026-09-02 21:10:00,BW03,359.22180,360.00000,360.00000
2026-09-02 21:15:00,BW03,361.68765,360.00000,360.00000
2026-09-02 21:20:00,BW03,358.92880,360.00000,360.00000
2026-09-02 21:25:00,BW03,359.66125,360.00000,360.00000
2026-09-02 21:30:00,BW03,359.63684,360.00000,360.00000
2026-09-02 21:35:00,BW03,360.51575,360.00000,360.00000
2026-09-02 21:40:00,BW03,360.61340,360.00000,360.00000
2026-09-02 21:45:00,BW03,359.61243,360.00000,360.00000
2026-09-02 21:50:00,BW03,361.02847,360.00000,360.00000
2026-09-02 21:55:00,BW03,359.53918,360.00000,360.00000
2026-09-02 22:00:00,BW03,360.54016,360.00000,360.00000
2026-09-02 22:05:00,BW03,360.24719,360.00000,360.00000
2026-09-02 22:10:00,BW03,359.75891,360.00000,360.00000
2026-09-02 22:15:00,BW03,362.05386,360.00000,360.00000
2026-09-02 22:20:00,BW03,358.17197,360.00000,360.00000
2026-09-02 22:25:00,BW03,359.46594,360.00000,360.00000
2026-09-02 22:30:00,BW03,359.88098,360.00000,360.00000
2026-09-02 22:35:00,BW03,359.09973,360.00000,360.00000
2026-09-02 22:40:00,BW03,360.49133,360.00000,360.00000
2026-09-02 22:45:00,BW03,358.66025,360.00000,360.00000
2026-09-02 22:50:00,BW03,360.34485,360.00000,360.00000
2026-09-02 22:55:00,BW03,360.88196,360.00000,360.00000
2026-09-02 23:00:00,BW03,359.29504,360.00000,360.00000
2026-09-02 23:05:00,BW03,359.31946,360.00000,360.00000
2026-09-02 23:10:00,BW03,360.24719,360.00000,360.00000
2026-09-02 23:15:00,BW03,360.05188,360.00000,360.00000
2026-09-02 23:20:00,BW03,359.07532,360.00000,360.00000
2026-09-02 23:25:00,BW03,359.24622,360.00000,360.00000
2026-09-02 23:30:00,BW03,361.15054,360.00000,360.00000
2026-09-02 23:35:00,BW03,360.17395,360.00000,360.00000
2026-09-02 23:40:00,BW03,360.19836,360.00000,360.00000
2026-09-02 23:45:00,BW03,359.07532,360.00000,360.00000
2026-09-02 23:50:00,BW03,360.95520,360.00000,360.00000
2026-09-02 23:55:00,BW03,359.46594,360.00000,360.00000
2026-09-03 00:00:00,BW03,361.15054,360.00000,360.00000
2026-09-03 00:05:00,BW03,359.71008,360.00000,360.00000
2026-09-03 00:10:00,BW03,359.17297,360.00000,360.00000
2026-09-03 00:15:00,BW03,360.32043,360.00000,360.00000
2026-09-03 00:20:00,BW03,358.85556,360.00000,360.00000
2026-09-03 00:25:00,BW03,359.41711,360.00000,360.00000
2026-09-03 00:30:00,BW03,359.83215,360.00000,360.00000
2026-09-03 00:35:00,BW03,360.24719,360.00000,360.00000
2026-09-03 00:40:00,BW03,360.22278,360.00000,360.00000
2026-09-03 00:45:00,BW03,360.88196,360.00000,360.00000
2026-09-03 00:50:00,BW03,359.02649,360.00000,360.00000
2026-09-03 00:55:00,BW03,360.93079,360.00000,360.00000
2026-09-03 01:00:00,BW03,360.95520,360.00000,360.00000
2026-09-03 01:05:00,BW03,360.97961,360.00000,360.00000
2026-09-03 01:10:00,BW03,360.41809,360.00000,360.00000
2026-09-03 01:15:00,BW03,360.36926,360.00000,360.00000
2026-09-03 01:20:00,BW03,359.63684,360.00000,360.00000
2026-09-03 01:25:00,BW03,360.71106,360.00000,360.00000
2026-09-03 01:30:00,BW03,359.66125,360.00000,360.00000
2026-09-03 01:35:00,BW03,360.78430,360.00000,360.00000
2026-09-03 01:40:00,BW03,359.46594,360.00000,360.00000
2026-09-03 01:45:00,BW03,360.61340,360.00000,360.00000
2026-09-03 01:50:00,BW03,360.75989,360.00000,360.00000
2026-09-03 01:55:00,BW03,360.66223,360.00000,360.00000
2026-09-03 02:00:00,BW03,358.78232,360.00000,360.00000
2026-09-03 02:05:00,BW03,359.34387,360.00000,360.00000
2026-09-03 02:10:00,BW03,360.54016,360.00000,360.00000
2026-09-03 02:15:00,BW03,357.73251,360.00000,360.00000
2026-09-03 02:20:00,BW03,360.63782,360.00000,360.00000
2026-09-03 02:25:00,BW03,360.66223,360.00000,360.00000
2026-09-03 02:30:00,BW03,359.00208,360.00000,360.00000
2026-09-03 02:35:00,BW03,360.66223,360.00000,360.00000
2026-09-03 02:40:00,BW03,359.66125,360.00000,360.00000
2026-09-03 02:45:00,BW03,359.68567,360.00000,360.00000
2026-09-03 02:50:00,BW03,360.27161,360.00000,360.00000
2026-09-03 02:55:00,BW03,361.05289,360.00000,360.00000
2026-09-03 03:00:00,BW03,358.70908,360.00000,360.00000
2026-09-03 03:05:00,BW03,361.17496,360.00000,360.00000
2026-09-03 03:10:00,BW03,358.68466,360.00000,360.00000
2026-09-03 03:15:00,BW03,359.07532,360.00000,360.00000
2026-09-03 03:20:00,BW03,358.95322,360.00000,360.00000
2026-09-03 03:25:00,BW03,359.61243,360.00000,360.00000
2026-09-03 03:30:00,BW03,361.19937,360.00000,360.00000
2026-09-03 03:35:00,BW03,360.71106,360.00000,360.00000
2026-09-03 03:40:00,BW03,361.05289,360.00000,360.00000
2026-09-03 03:45:00,BW03,360.58899,360.00000,360.00000
2026-09-03 03:50:00,BW03,361.39468,360.00000,360.00000
2026-09-03 03:55:00,BW03,360.00305,360.00000,360.00000
2026-09-03 04:00:00,BW03,360.90637,360.00000,360.00000
2026-09-03 04:05:00,BW03,359.14856,360.00000,360.00000
2026-09-03 04:10:00,BW03,357.29306,360.00000,360.00000
2026-09-03 04:15:00,BW03,359.14856,360.00000,360.00000
2026-09-03 04:20:00,BW03,359.97864,360.00000,360.00000
2026-09-03 04:25:00,BW03,359.14856,360.00000,360.00000
2026-09-03 04:30:00,BW03,360.22278,360.00000,360.00000
2026-09-03 04:35:00,BW03,358.68466,360.00000,360.00000
2026-09-03 04:40:00,BW03,360.10071,360.00000,360.00000
2026-09-03 04:45:00,BW03,360.93079,360.00000,360.00000
2026-09-03 04:50:00,BW03,361.02847,360.00000,360.00000
2026-09-03 04:55:00,BW03,358.63583,360.00000,360.00000
2026-09-03 05:00:00,BW03,360.63782,360.00000,360.00000
2026-09-03 05:05:00,BW03,360.73547,360.00000,360.00000
2026-09-03 05:10:00,BW03,361.59000,360.00000,360.00000
2026-09-03 05:15:00,BW03,358.80673,360.00000,360.00000
2026-09-03 05:20:00,BW03,360.54016,360.00000,360.00000
2026-09-03 05:25:00,BW03,358.58701,360.00000,360.00000
2026-09-03 05:30:00,BW03,361.10172,360.00000,360.00000
2026-09-03 05:35:00,BW03,358.97763,360.00000,360.00000
2026-09-03 05:40:00,BW03,360.63782,360.00000,360.00000
2026-09-03 05:45:00,BW03,360.05188,360.00000,360.00000
2026-09-03 05:50:00,BW03,359.12415,360.00000,360.00000
2026-09-03 05:55:00,BW03,360.07629,360.00000,360.00000
2026-09-03 06:00:00,BW03,360.10071,360.00000,360.00000
2026-09-03 06:05:00,BW03,358.02548,360.00000,360.00000
2026-09-03 06:10:00,BW03,361.78531,360.00000,360.00000
2026-09-03 06:15:00,BW03,359.88098,360.00000,360.00000
2026-09-03 06:20:00,BW03,358.61142,360.00000,360.00000
2026-09-03 06:25:00,BW03,359.92981,360.00000,360.00000
2026-09-03 06:30:00,BW03,359.49036,360.00000,360.00000
2026-09-03 06:35:00,BW03,359.75891,360.00000,360.00000
